,title,price,commit,shop_name,href,brand,RAM,SSD,GPU,CPU,screen
455,华硕a豆 Redolbook14 锐龙版 14英寸7nm八核高性能轻薄本 学生商务办公笔记本电脑(R7 8G 256G DC调光)银,3999.00,2万+,华硕京东自营官方旗舰店,https://item.jd.com/100029499876.html,华硕（ASUS）,内存容量：8GB,固态硬盘（SSD）：256GB,显卡型号：集成显卡,R7-4700U,14英寸
456,"京品电脑
联想ThinkBook 14p AMD锐龙标压 14英寸高性能轻薄笔记本电脑 全面屏 R7-5800H 16G 512G 16:10 2.2K高色域",6299.00,5万+,ThinkPad京东自营旗舰店,https://item.jd.com/100021782482.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R7-5800H,14英寸
457,联想小新15 2021金属超轻薄笔记本电脑 学生办公 高色域设计师游戏本 六核锐龙R5-5500U 16G内存 512G固态 标配版 IPS高色域全面屏｜DC调光 护眼无闪烁,4999.00,10万+,联想华东授权专卖店,https://item.jd.com/33950552707.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：AMD 集成显卡,R5-5500U,15.6英寸
458,惠普(HP)245 G8 14英寸商务轻薄笔记本电脑(全新锐龙7nm R5-5500U 8G 512GSSD office一年上门)银色,3499.00,5000+,惠普京东自营官方旗舰店,https://item.jd.com/100020868798.html,惠普（HP）,内存容量：8GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R5-5500U,14英寸
459,"京品电脑
联想小新Air14 2021锐龙R5(全新7nm)六核超轻薄笔记本电脑 学生办公设计游戏高色域轻薄本 升配【R5 5500U 8G内存 512G固态】",4180.00,5万+,联想航电授权专卖店,https://item.jd.com/26215606052.html,联想（Lenovo）,内存容量：8GB,特性：PCI-E高速固态硬盘，背光键盘，指纹识别,显卡型号：AMD 集成显卡,R5-5500U,14英寸
460,"京东超市
华硕（ASUS）VivoBook15 15.6英寸ips高清屏新品双硬盘轻薄笔记本电脑 银色11代i5 12G 256G+1TB 2G独显",4599.00,1万+,华硕电脑京东自营官方旗舰店,https://item.jd.com/10025621720527.html,华硕（ASUS）,内存容量：12GB,固态硬盘（SSD）：256GB,显卡型号：MX330,i5-1135G7,15.6英寸
461,Apple MacBook Pro 14英寸 M1 Pro芯片(8核中央处理器 14核图形处理器) 16G 512G银色笔记本电脑MKGR3CH/A,14999.00,5000+,Apple产品京东自营旗舰店,https://item.jd.com/100015276337.html,Apple,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,Apple M1 Pro,14英寸
462,【教育优惠】AppleMacBookAir13.3 新款8核M1芯片(7核图形处理器) 8G 256G SSD 银色 笔记本电脑 MGN93CH/A,7199.00,2万+,Apple产品京东自营旗舰店,https://item.jd.com/100016751652.html,Apple,内存容量：8G,固态硬盘（SSD）：256GB,none,其他,13.3英寸
463,"京品电脑
联想ThinkPad E15 2021款 i5/i7 轻薄笔记本电脑 人脸识别 i5-1135G7 16G 512G 1SCD",6299.00,2万+,ThinkPad京东官方自营旗舰店,https://item.jd.com/10026505315633.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,none,none,15.6英寸
464,宏碁(Acer)墨舞EX214 14英寸金属轻薄便携笔记本(11代酷睿i7 锐炬显卡 16G 512GSSD IPS全高清 Wifi6),4799.00,2000+,宏碁商用京东自营旗舰店,https://item.jd.com/100030894590.html,宏碁（acer）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：intel 集成显卡,i7-1165G7,14英寸
465,"京东超市
联想笔记本电脑 V14全新性能本 14英寸超轻薄商用办公手提学生上网课游戏本 酷睿i3-10110U 8G内存 256G固态 防眩光屏丨标配 高清屏 W10 深空灰",3299.00,2000+,联想电脑办公京东自营旗舰店,https://item.jd.com/10020958789436.html,联想（Lenovo）,内存容量：8GB,特性：PCI-E高速固态硬盘，内存可扩展,显卡型号：集成显卡,i3-10110U,14英寸
466,GPD Pocket3 工程师本 8英寸迷你轻小笔记本电脑 便携折叠多功能触控掌上笔记本电脑 i7-1195G7 16G 1TB固态,6799.00,1000+,GPD笔记本官方旗舰店,https://item.jd.com/10039348279543.html,GPD,内存容量：16GB,特性：PCI-E高速固态硬盘，硬盘可扩展，指纹识别,显卡型号：intel 集成显卡,i7-1195G7,8英寸
467,"京品电脑
联想笔记本电脑ThinkPad X1 Carbon 2021款 英特尔Evo平台 14英寸11代酷睿i7 16G 512G/4G版/16:10微边框",11999.00,2万+,ThinkPad京东自营旗舰店,https://item.jd.com/100020822558.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i7-1165G7,14英寸
468,联想笔记本电脑小新Pro16锐龙版 16英寸全面屏高性能游戏轻薄本(标压8核R7-5800H 16G 512G 2.5K光护眼屏 ),5699.00,20万+,联想京东自营旗舰店,https://item.jd.com/100020877528.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R7-5800H,16英寸
469,联想小新Air14 2021 金属超轻薄笔记本电脑 学生游戏设计办公本 11代酷睿i5-1155G7 16G内存 512G固态 升级版 广视角高清全面屏,4988.00,10万+,联想华东授权专卖店,https://item.jd.com/10036292836559.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-1155G7,14英寸
470,联想笔记本电脑ThinkPad X1 Nano Evo平台 13英寸 11代酷睿i7 16G 1T 16:10/2K/Win10Pro/编织纹理,13999.00,2万+,none,https://item.jd.com/100028110354.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：1TB,显卡型号：集成显卡,i7-1160G7,13英寸
471,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 指纹解锁 英特尔十代5205U 8G内存/128G固态硬盘,2799.00,2万+,iru旗舰店,https://item.jd.com/61362161690.html,iru,内存容量：8GB,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 指纹解锁 英特尔十代5205U 8G内存/128G固态硬盘,显卡型号：intel 集成显卡,5205U,15.6英寸
472,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i3-7020U+MX130独显 16G内存/1024G固态硬盘,4199.00,2万+,iru旗舰店,https://item.jd.com/10026619772266.html,iru,none,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i3-7020U+MX130独显 16G内存/1024G固态硬盘,显卡型号：MX130,none,15.6英寸
473,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 十代四核英特尔J4115 8G内存/256G固态硬盘,2199.00,2万+,iru旗舰店,https://item.jd.com/10026619772341.html,iru,内存容量：8GB,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 十代四核英特尔J4115 8G内存/256G固态硬盘,显卡型号：intel 集成显卡,J4125,15.6英寸
474,戴尔笔记本电脑dell灵越15-5515 15.6英寸全面屏轻薄商务笔记本电脑(AMD R5-5500U 16G 512G)银,4999.00,2万+,戴尔京东自营官方旗舰店,https://item.jd.com/100021800132.html,戴尔（DELL）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R5-5500U,15.6英寸
475,联想小新Air14 11代酷睿i5金属超轻薄笔记本电脑 学生游戏设计办公本 标配 i5-1155G7 8G内存 256G固态 锐炬XE高性能显卡,3799.00,5万+,联想众信授权专卖店,https://item.jd.com/10035567051288.html,联想（Lenovo）,内存容量：8GB,特性：PCI-E高速固态硬盘，背光键盘，长续航,显卡型号：intel 集成显卡,i5-1155G7,14英寸
476,联想ThinkPad T14s 2021(6BCD)酷睿i5 14英寸高性能轻薄笔记本电脑(i5-1135G7 16G 512G 高色域)4G版,9999.00,1000+,ThinkPad京东自营旗舰店,https://item.jd.com/100020763008.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-1135G7,14英寸
477,微软Surface Laptop 4 商用版 英特尔11代i5 16G+512G 13.5英寸触屏 典雅黑 轻薄本 2K高色域 Win10Pro+3年保,11488.00,200+,微软商用自营官方旗舰店,https://item.jd.com/100020192086.html,微软（Microsoft）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-1145G7,13.5英寸
478,Apple MacBook Air 13.3英寸 新款8核M1芯片 苹果笔记本电脑学生官方 星空银 【八核处理器】M1 8G 256G,7436.00,1万+,Apple爱豆专卖店,https://item.jd.com/10024310626712.html,苹果（Apple）,内存容量：8GB,固态硬盘（SSD）：256GB,显卡型号：集成显卡,Apple M1,13.3英寸
479,机械革命(MECHREVO)Code10 16英寸 2.5K 120Hz（英特尔酷睿i7-11800H 16G 512G 100%sRGB）轻薄笔记本电脑,6299.00,1万+,机械革命京东自营官方旗舰店,https://item.jd.com/100015556025.html,机械革命（MECHREVO）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i7-11800H,16英寸
480,宏碁(Acer)墨舞EX215 15.6英寸轻薄大屏办公笔记本(英特尔四核N5100 8G 256GSSD 全高清防眩光雾面屏 Win10),2799.00,1万+,宏碁商用京东自营旗舰店,https://item.jd.com/100024169908.html,宏碁（acer）,内存容量：8GB,固态硬盘（SSD）：256GB,显卡型号：intel 集成显卡,N5100,15.6英寸
481,戴尔dell灵越14-7400 14.5英寸英特尔Evo超能轻薄本酷睿i5 2.5K高色域防蓝光屏笔记本电脑(11代 16G 512G)铝,6999.00,5万+,戴尔京东自营官方旗舰店,https://item.jd.com/100009069379.html,戴尔（DELL）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-1135G7,其他
482,"京品电脑
惠普（HP）战66 四代 14英寸轻薄笔记本电脑（英特尔酷睿11代i7 16G 512G MX450 高色域 一年上门+意外）",6899.00,20万+,惠普京东自营官方旗舰店,https://item.jd.com/100015691166.html,惠普（HP）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：MX450,i7-1165G7,14英寸
483,"京东超市
攀升MaxBook P2 15.6英寸超轻薄大屏办公笔记本电脑 十一代四核N5100 12G 256G【JD物流】",1999.00,2000+,攀升京东自营旗舰店,https://item.jd.com/10036063532026.html,攀升（IPASON）,内存容量：12GB,固态硬盘（SSD）：256GB,显卡型号：集成显卡,N5095,15.6英寸
484,15.6英寸 2K高清性能笔记本电脑 得峰十代轻薄笔记本电脑 商务办公轻薄本 游戏本 网课教学电脑 全尺寸十代2K屏赛扬J4125/16GB内存冰晶银 M2高速固态SSD512G硬盘,1999.00,1000+,得峰笔记本旗舰店,https://item.jd.com/10039487627814.html,得峰,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,J4125,15.6英寸
485,联想(Lenovo)小新Air 14英寸六核锐龙R5-5500U高性能轻薄笔记本电脑 标配六核R5-5500U/16G内存/512G固态 深空灰,5099.00,5万+,联想授权旗舰店,https://item.jd.com/36324360006.html,联想（Lenovo）,内存容量：8GB,固态硬盘（SSD）：256GB,显卡型号：集成显卡,none,14英寸
486,华为笔记本电脑 MateBook 13 2020 锐龙版 13英寸 R7 4800H 16G+512G 2K触控全面屏 多屏协同 轻薄本 皓月银,5499.00,2万+,华为京东自营官方旗舰店,https://item.jd.com/100012808551.html,华为（HUAWEI）,内存容量：16GB,固态硬盘（SSD）：512GB,none,none,13英寸
487,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i7-6700HQ四核八线程 16G内存/128G固态硬盘,3599.00,2万+,iru旗舰店,https://item.jd.com/10026657647129.html,iru,none,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i7-6700HQ四核八线程 16G内存/128G固态硬盘,显卡型号：intel 集成显卡,none,15.6英寸
488,VAIO FH14 侍14Ultra 11代酷睿14英寸 1.4Kg 高性能轻薄笔记本电脑 (i7 32G 2T SSD RTX3050Ti 4K) 斑斓黑,14699.00,5000+,VAIO京东自营旗舰店,https://item.jd.com/100026797846.html,VAIO,内存容量：32GB,固态硬盘（SSD）：2TB,显卡型号：RTX 3050Ti,i7-11390H,14英寸
489,中柏（Jumper）11.6英寸4G+128G/N3700CPU轻薄笔记本电脑轻办公EZbook S5 go 4128,1279.00,1万+,中柏平板京东自营旗舰店,https://item.jd.com/100012953367.html,中柏（Jumper）,内存容量：4GB,固态硬盘（SSD）：128GB,显卡型号：集成显卡,N3700,11.6英寸
490,"京品电脑
联想笔记本电脑ThinkPad P15v(2DCD) 15.6英寸高性能设计师工作站 i7-11800H 16G 512G T600 高色域",9499.00,2万+,ThinkPad京东自营旗舰店,https://item.jd.com/100013404039.html,ThinkPad,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：T600,i7-11800H,15.6英寸
491,华为笔记本电脑MateBook D 14 15 全面屏超轻薄商务办公手提学生本 D14银｜i5 16G+512G集显2022款,4799.00,2万+,华为新通路专卖店,https://item.jd.com/65123978318.html,华为（HUAWEI）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：intel 集成显卡,i5-1155G7,14英寸
492,"京品电脑
华硕a豆 Redolbook14 锐龙版 14英寸7nm八核高性能轻薄本 学生商务办公笔记本电脑(R7 16G 512G DC调光)银",4499.00,2万+,华硕京东自营官方旗舰店,https://item.jd.com/100015781264.html,华硕（ASUS）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R7-4700U,14英寸
493,Thinkpad X1-Extreme I7-10750H/32GB内存/2T SSD 固态硬盘/1650TI/15.6英寸高分屏/4G版/WIN10/一年保修,19540.00,3,none,https://item.jd.com/100014377069.html,ThinkPad,内存容量：32GB,固态硬盘（SSD）：2TB,none,i7-10750H,15.6英寸
494,荣耀 MagicBook 15 2021 锐龙版 15.6英寸全面屏轻薄笔记本电脑（R5 5500U 16G 512G 7nm 多屏协同）冰河银,4599.00,2万+,荣耀京东自营旗舰店,https://item.jd.com/100023699112.html,荣耀（HONOR）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,R5-5500U,15.6英寸
495,"京东超市
联想（Lenovo）小新Air15 2021款15.6英寸 全面屏超轻薄笔记本电脑 i5-1155G7 16G 512G 锐炬显卡 高色域 独立数字小键盘 银色",5146.00,2万+,联想京东自营官方旗舰店,https://item.jd.com/10031042835584.html,联想（Lenovo）,内存容量：16GB,特性：PCI-E高速固态硬盘，全面屏，Wi-Fi 6,显卡型号：intel 集成显卡,i5-1155G7,15.6英寸
496,宏碁(Acer)新蜂鸟Fun 15.6英寸轻薄本 学生商务办公笔记本电脑(11代英特尔酷睿i5-1135G7 16G 512G wifi6)银,4199.00,2万+,宏碁京东自营旗舰店,https://item.jd.com/100015522270.html,宏碁（acer）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,i5-1135G7,15.6英寸
497,酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i7-6700HQ四核八线程 8G内存/128G固态硬盘,3399.00,2万+,iru旗舰店,https://item.jd.com/10026657647127.html,iru,none,商品名称：酷睿i7+独显/15.6英寸十代高配金属笔记本电脑轻薄本商务大学生上网课IRU超薄便携超极游戏本手提 酷睿i7-6700HQ四核八线程 8G内存/128G固态硬盘,显卡型号：intel 集成显卡,none,15.6英寸
498,Apple MacBook Air 13.3 8核M1芯片(8核图形处理器) 8G 512G SSD 深空灰 笔记本电脑 MGN73CH/A,9799.00,10万+,Apple产品京东自营旗舰店,https://item.jd.com/100009464825.html,Apple,内存容量：8GB,固态硬盘（SSD）：512GB,显卡型号：集成显卡,Apple M1,13.3英寸
499,戴尔（DELL）笔记本灵越15-3511 15.6英寸超极本轻薄家用学生网课商务办公游戏笔记本电脑 11代酷睿i5-1135G7 锐炬Xe显卡 16G内存 512GPCIE固态硬盘 热款选择,4799.00,10万+,戴尔华宏创天专卖店,https://item.jd.com/18788509146.html,戴尔（DELL）,内存容量：16GB,商品名称：戴尔（DELL）笔记本灵越15-3511 15.6英寸超极本轻薄家用学生网课商务办公游戏笔记本电脑 11代酷睿i5-1135G7 锐炬Xe显卡 16G内存 512GPCIE固态硬盘 热款选择,显卡型号：intel 集成显卡,i5-1135G7,15.6英寸
500,"京东超市
联想（Lenovo）小新Air14 锐龙版 14英寸 全面屏轻薄笔记本电脑 6核R5-5500U 16G 512G 高色域",4346.00,1万+,联想京东自营官方旗舰店,https://item.jd.com/10026684143961.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：AMD 集成显卡,R5-5500U,14英寸
501,戴尔dell笔记本电脑灵越14-7400 14.5英寸2.5K高色域防蓝光屏超轻薄商务本(11代i7-1165G7 16G 1T MX350)镁,8499.00,5万+,戴尔京东自营官方旗舰店,https://item.jd.com/100016022298.html,戴尔（DELL）,内存容量：16GB,固态硬盘（SSD）：1TB,显卡型号：MX350,i7-1165G7,其他
502,联想(Lenovo)小新Pro16 2021款轻薄游戏笔记本电脑设计办公本锐龙R7-5800H八核芯 16G 512G GTX1650-4G独显 标配版 16英寸 120Hz+2.5K+100%sRG,6788.00,2万+,联想西南授权专卖店,https://item.jd.com/10029764289319.html,联想（Lenovo）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：GTX 1650,R7-5800H,16英寸
503,"京东超市
荣耀笔记本电脑MagicBook X 14 轻薄本手提商务办公超薄超级本华为多屏协同 银｜i3-10110U 8GB 256GB 官方标配",3589.00,5000+,荣耀官方授权专卖店,https://item.jd.com/10030494224178.html,荣耀（HONOR）,内存容量：8GB,特性：PCI-E高速固态硬盘，背光键盘，指纹识别,显卡型号：intel 集成显卡,i3-10110U,14英寸
504,荣耀笔记本电脑MagicBook 14 15 全面屏超轻薄学生商务办公手提本华为多屏协同 14灰｜R5-3500U 16G 512G固态,3888.00,1万+,新通路数码专营店,https://item.jd.com/61503925533.html,荣耀（HONOR）,内存容量：16GB,固态硬盘（SSD）：512GB,显卡型号：AMD 集成显卡,R5-3500U,14英寸
